activity_id,name,start_date,sport_type,distance,workout_time_min,calories,total_elevation_gain,start_lat,start_long,end_lat,end_long,average_speed_km/h,max_speed_km/h,average_temp,average_heartrate,max_heartrate,avg_time_per_lap,lap_count,distance_score,workout_time_score,calorie_score,total_elevation_gain_score,average_heartrate_score,max_heartrate_score,avg_time_per_lap_score,lap_count_score,avg_speed_score,max_speed_score,effort_score,effort_score_label,effort_score_rank
6601923761,Afternoon Run,2022-01-29,Run,11.23,60.75,876,68,30.27048332,-97.76933131,30.27034334,-97.76992433,11.412,19.0368,22,166.9,189,5.054166667,12,25,50,80,5,35,35,5,35,35,20,325,High Effort,4
6592352751,Afternoon Activity,2022-01-27,Functional-Cardio Workout,0,38.43,386,0,,NaN,,NaN,0,0,24,142.3,173,7.682,5,1,30,35,1,15,25,5,25,1,1,139,Medium Effort,3
6587272504,Afternoon Run,2022-01-26,Run,5.18,27.8,393,42,30.38700837,-97.73691732,30.3890253,-97.73589833,11.1924,20.3976,16,163.2,187,4.626666667,6,10,20,35,5,30,35,1,35,35,0,206,High Effort,4
6582301463,Afternoon Activity,2022-01-25,Functional-Cardio Workout,0,40.88,363,0,,NaN,,NaN,0,0,26,145,183,8.166,5,1,35,35,1,20,30,5,25,1,1,154,High Effort,4
6576877944,Afternoon Activity,2022-01-24,Functional-Cardio Workout,0,43.25,402,0,,NaN,,NaN,0,0,24,139.7,176,8.646,5,1,35,40,1,15,30,5,25,1,1,154,High Effort,4
6572219564,Evening Activity,2022-01-24,Functional-Cardio Workout,0,28.98,339,0,,NaN,,NaN,0,0,25,149.1,179,5.79,5,1,20,35,1,20,30,5,25,1,1,139,Medium Effort,3
6565761006,Afternoon Activity,2022-01-22,Functional-Cardio Workout,0,43.35,490,0,,NaN,,NaN,0,0,24,147.5,174,8.662,5,1,35,40,1,20,25,5,25,1,1,154,High Effort,4
6556096899,Afternoon Activity,2022-01-20,Functional-Cardio Workout,0,44.55,373,0,,NaN,,NaN,0,0,22,138.7,182,8.902,5,1,35,35,1,15,30,5,25,1,1,149,Medium Effort,3
6551101346,Afternoon Activity,2022-01-19,Functional-Cardio Workout,0,37.57,406,0,,NaN,,NaN,0,0,29,141.7,168,7.508,5,1,30,40,1,15,25,5,25,1,1,144,Medium Effort,3
6545744192,Afternoon Activity,2022-01-18,Functional-Cardio Workout,0,42.08,390,0,,NaN,,NaN,0,0,28,136.4,173,8.41,5,1,35,35,1,15,25,5,25,1,1,144,Medium Effort,3
6541169630,Afternoon Activity,2022-01-17,Functional-Cardio Workout,0,39.92,377,0,,NaN,,NaN,0,0,28,136.7,165,7.974,5,1,30,35,1,15,25,5,25,1,1,139,Medium Effort,3
6529773104,Afternoon Run,2022-01-15,Run,17.87,116.43,1484,181,30.27080107,-97.76975367,30.27051592,-97.76999163,9.2088,18.4608,16,170,189,6.458333333,18,30,50,100,10,40,35,5,35,25,20,350,High Effort,4
6524711421,Evening Activity,2022-01-15,Functional-Cardio Workout,0,35.63,369,0,,NaN,,NaN,0,0,28,147.9,179,7.116,5,1,30,35,1,20,30,5,25,1,1,149,Medium Effort,3
6514955025,Evening Activity,2022-01-13,Functional-Cardio Workout,0,35.37,354,0,,NaN,,NaN,0,0,25,152.1,188,7.066,5,1,30,35,1,20,35,5,25,1,1,154,High Effort,4
6519829362,Afternoon Activity,2022-01-13,Functional-Cardio Workout,0,35.87,367,0,,NaN,,NaN,0,0,26,145.1,182,7.166,5,1,30,35,1,20,30,5,25,1,1,149,Medium Effort,3
6503562098,Afternoon Activity,2022-01-10,Functional-Cardio Workout,0,33.03,347,0,,NaN,,NaN,0,0,27,141.2,182,33.03,1,1,25,35,1,15,30,20,5,1,1,134,Medium Effort,3
6493436944,Afternoon Activity,2022-01-08,Functional-Cardio Workout,0,37.13,383,0,,NaN,,NaN,0,0,28,142.5,181,37.12,1,1,30,35,1,15,30,20,5,1,1,139,Medium Effort,3
6484077795,Afternoon Run,2022-01-06,Run,5.21,34.43,411,14,27.46767757,-99.50627916,27.46776148,-99.50694426,9.2088,15.5952,27,158.3,180,5.735,6,10,25,40,5,30,30,5,35,25,20,225,High Effort,4
6478724574,Afternoon Activity,2022-01-05,Functional-Cardio Workout,0,23.42,268,0,,NaN,,NaN,0,0,28,145.2,169,3.34,7,1,15,25,1,20,25,1,35,1,1,125,Medium Effort,3
6474137832,Afternoon Activity,2022-01-04,Functional-Cardio Workout,0,34.83,307,0,,NaN,,NaN,0,0,27,131,176,34.83,1,1,25,35,1,15,30,20,5,1,1,134,Medium Effort,3
6468772697,Afternoon Activity,2022-01-03,Functional-Cardio Workout,0,27.72,279,0,,NaN,,NaN,0,0,27,136,168,27.72,1,1,20,25,1,15,25,15,5,1,1,109,Low Effort,2
6457010117,Morning Activity,2022-01-01,Functional-Cardio Workout,0,30.38,285,0,,NaN,,NaN,0,0,29,129.9,170,30.38,1,1,25,25,1,10,25,20,5,1,1,114,Low Effort,2
6452964275,Lunch Activity,2021-12-31,Functional-Cardio Workout,0,20.08,158,0,,NaN,,NaN,0,0,29,118.3,158,20.07,1,1,15,15,1,10,15,15,5,1,1,79,No Effort,1
6442496042,Morning Run,2021-12-29,Run,13.66,101.15,1060,43,27.46696478,-99.50583818,27.46692614,-99.50687637,8.1288,17.8416,20,150.3,173,6.728666667,15,30,50,100,5,20,25,5,35,15,20,305,High Effort,4
6393201866,Evening Activity,2021-12-17,Functional-Cardio Workout,0,24.58,259,0,,NaN,,NaN,0,0,28,140.2,162,24.57,1,1,15,25,1,15,15,15,5,1,1,94,No Effort,1
6386754321,Morning Activity,2021-12-15,Functional-Cardio Workout,0,38.7,318,0,,NaN,,NaN,0,0,27,132.7,172,6.445,6,1,30,35,1,15,25,5,35,1,1,149,Medium Effort,3
6382556153,Morning Activity,2021-12-14,Functional-Cardio Workout,0,29.53,283,0,,NaN,,NaN,0,0,26,138.5,176,4.916666667,6,1,20,25,1,15,30,1,35,1,1,130,Medium Effort,3
6380894530,Evening Activity,2021-12-14,Functional-Cardio Workout,0,37.45,394,0,,NaN,,NaN,0,0,26,148.2,176,6.23,6,1,30,35,1,20,30,5,35,1,1,159,High Effort,4
6368099926,Afternoon Run,2021-12-10,Run,11.04,67.78,851,61,30.27243052,-97.7722312,30.27300107,-97.77212793,9.9216,16.3152,28,156,175,5.6425,12,25,50,80,5,30,30,5,35,25,20,305,High Effort,4
6364721341,Evening Activity,2021-12-10,Functional-Cardio Workout,0,21.25,213,0,,NaN,,NaN,0,0,28,144,174,4.242,5,1,15,25,1,15,25,1,25,1,1,110,Low Effort,2
6358562496,Morning Activity,2021-12-08,Functional-Cardio Workout,0,32.85,339,0,,NaN,,NaN,0,0,23,150.2,180,5.466666667,6,1,25,35,1,20,30,5,35,1,1,154,High Effort,4
6356762166,Afternoon Activity,2021-12-07,Functional-Cardio Workout,0,41.47,443,0,,NaN,,NaN,0,0,25,147.3,175,6.903333333,6,1,35,40,1,20,30,5,35,1,1,169,High Effort,4
6352587859,Afternoon Activity,2021-12-06,Functional-Cardio Workout,0,37.35,306,0,,NaN,,NaN,0,0,24,138.8,182,6.218333333,6,1,30,35,1,15,30,5,35,1,1,154,High Effort,4
6348489598,Afternoon Activity,2021-12-05,Functional-Cardio Workout,0,18.13,226,0,,NaN,,NaN,0,0,29,146.4,166,18.12,1,1,10,25,1,20,25,10,5,1,1,99,No Effort,1
6348489443,Afternoon Ride,2021-12-05,Ride,7.64,60.3,650,115,30.50506203,-97.78261101,30.50567256,-97.78286037,9.3672,23.0472,30,149.1,172,60.28,1,10,50,60,10,20,25,20,5,10,15,225,High Effort,4
6339167286,Afternoon Run,2021-12-03,Run,5.5,40.05,465,64,30.38893604,-97.73580445,30.38904743,-97.73580085,9.6552,18.1908,26,155,174,6.671666667,6,10,35,40,5,30,25,5,35,25,20,230,High Effort,4
6333904871,Morning Activity,2021-12-02,Functional-Cardio Workout,0,41.08,456,0,,NaN,,NaN,0,0,26,151.7,179,6.845,6,1,35,40,1,20,30,5,35,1,1,169,High Effort,4
6332265190,Morning Activity,2021-12-01,Functional-Cardio Workout,0,39.32,414,0,,NaN,,NaN,0,0,25,142.7,176,5.61,7,1,30,40,1,15,30,5,35,1,1,159,High Effort,4
6327695126,Afternoon Activity,2021-11-30,Functional-Cardio Workout,0,38.1,373,0,,NaN,,NaN,0,0,26,143.7,188,6.341666667,6,1,30,35,1,15,35,5,35,1,1,159,High Effort,4
6323497045,Afternoon Activity,2021-11-29,Functional-Cardio Workout,0,39.35,477,0,,NaN,,NaN,0,0,26,154.8,181,5.611428571,7,1,30,40,1,20,30,5,35,1,1,164,High Effort,4
6319850648,Afternoon Walk,2021-11-28,Walk,4.24,77.42,316,33,30.38928917,-97.73913056,30.38905204,-97.73579104,4.1184,7.7652,29,93.8,118,25.79,3,5,50,35,5,5,10,15,10,5,10,150,High Effort,4
6306970396,Lunch Run,2021-11-25,Run,10.78,70.95,873,90,30.27280812,-97.77206398,30.27270486,-97.77254032,9.6516,14.958,21,161.1,180,6.446363636,11,25,50,80,5,30,30,5,35,25,15,300,High Effort,4
6301002709,Morning Activity,2021-11-24,Functional-Cardio Workout,0,44.25,484,0,,NaN,,NaN,0,0,24,148.1,175,7.368333333,6,1,35,40,1,20,30,5,35,1,1,169,High Effort,4
6299049799,Afternoon Activity,2021-11-23,Functional-Cardio Workout,0,36.23,348,0,,NaN,,NaN,0,0,25,140.7,187,6.031666667,6,1,30,35,1,15,35,5,35,1,1,159,High Effort,4
6294657213,Evening Activity,2021-11-23,Functional-Cardio Workout,0,25.58,318,0,,NaN,,NaN,0,0,28,146.5,170,25.58,1,1,20,35,1,20,25,15,5,1,1,124,Low Effort,2
6278708584,Morning Activity,2021-11-19,Functional-Cardio Workout,0,30.05,314,0,,NaN,,NaN,0,0,23,139,180,6,5,1,25,35,1,15,30,5,25,1,1,139,Medium Effort,3
6274567234,Morning Activity,2021-11-18,Functional-Cardio Workout,0,41.78,402,0,,NaN,,NaN,0,0,25,142.7,181,6.958333333,6,1,35,40,1,15,30,5,35,1,1,164,High Effort,4
6272308149,Afternoon Activity,2021-11-17,Functional-Cardio Workout,0,37.38,488,0,,NaN,,NaN,0,0,31,155.9,182,6.22,6,1,30,40,1,30,30,5,35,1,1,174,High Effort,4
6265449642,Morning Activity,2021-11-16,Functional-Cardio Workout,0,37.45,394,0,,NaN,,NaN,0,0,27,141.4,181,6.24,6,1,30,35,1,15,30,5,35,1,1,154,High Effort,4
6260985080,Morning Activity,2021-11-15,Functional-Cardio Workout,0,43.9,468,0,,NaN,,NaN,0,0,25,144.7,181,8.774,5,1,35,40,1,15,30,5,25,1,1,154,High Effort,4
6242932766,Morning Activity,2021-11-11,Functional-Cardio Workout,0,41.83,430,0,,NaN,,NaN,0,0,27,139.1,176,6.965,6,1,35,40,1,15,30,5,35,1,1,164,High Effort,4
6241015427,Evening Activity,2021-11-11,Functional-Cardio Workout,0,37.03,398,0,,NaN,,NaN,0,0,29,145.9,176,6.163333333,6,1,30,35,1,20,30,5,35,1,1,159,High Effort,4
6236427447,Afternoon Activity,2021-11-09,Functional-Cardio Workout,0,45.27,441,0,,NaN,,NaN,0,0,28,143.9,181,7.535,6,1,40,40,1,15,30,5,35,1,1,169,High Effort,4
6231412576,Afternoon Activity,2021-11-08,Functional-Cardio Workout,0,35.7,388,0,,NaN,,NaN,0,0,27,147.4,175,5.941666667,6,1,30,35,1,20,30,5,35,1,1,159,High Effort,4
6217154236,Evening Run,2021-11-05,Run,9.08,61.33,741,35,27.46745881,-99.50664385,27.46687425,-99.50647655,8.9136,14.5512,21,152.1,176,6.13,10,10,50,70,5,20,30,5,35,15,15,255,High Effort,4
6208599412,Evening Activity,2021-11-03,Functional-Cardio Workout,0,30.18,350,0,,NaN,,NaN,0,0,26,144.8,169,5.015,6,1,25,35,1,15,25,5,35,1,1,144,Medium Effort,3
6201005712,Morning Activity,2021-11-02,Functional-Cardio Workout,0,37.78,388,0,,NaN,,NaN,0,0,26,143.4,183,6.286666667,6,1,30,35,1,15,30,5,35,1,1,154,High Effort,4
6196530325,Morning Activity,2021-11-01,Functional-Cardio Workout,0,41.67,397,0,,NaN,,NaN,0,0,26,140.8,185,10.41,4,1,35,35,1,15,35,10,20,1,1,154,High Effort,4
6194104705,Afternoon Activity,2021-10-31,Functional-Cardio Workout,0,5.53,0,0,,NaN,,NaN,0,0,31,93.5,104,0.05421568627,102,1,1,5,1,5,10,1,35,1,1,61,No Effort,1
6189835588,Afternoon Activity,2021-10-30,Functional-Cardio Workout,0,44.2,418,0,,NaN,,NaN,0,0,30,139.8,176,6.308571429,7,1,35,40,1,15,30,5,35,1,1,164,High Effort,4
6176293698,Afternoon Activity,2021-10-27,Functional-Cardio Workout,0,29.23,309,0,,NaN,,NaN,0,0,28,142.9,177,5.834,5,1,20,35,1,15,30,5,25,1,1,134,Medium Effort,3
6171676290,Evening Activity,2021-10-26,Functional-Cardio Workout,0,32.63,357,0,,NaN,,NaN,0,0,30,146.1,175,6.516,5,1,25,35,1,20,30,5,25,1,1,144,Medium Effort,3
6166756551,Evening Activity,2021-10-25,Functional-Cardio Workout,0,44.52,512,0,,NaN,,NaN,0,0,30,148,183,11.12,4,1,35,50,1,20,30,10,20,1,1,169,High Effort,4
6152072381,Evening Run,2021-10-22,Run,5.12,29.35,385,33,30.38664929,-97.73764864,30.38897778,-97.73594535,11.4948,20.8512,27,165.9,181,4.88,6,10,20,35,5,35,30,1,35,35,0,206,High Effort,4
6149669381,Morning Activity,2021-10-22,Functional-Cardio Workout,0,26.02,250,0,,NaN,,NaN,0,0,27,139.1,175,26.02,1,1,20,25,1,15,30,15,5,1,1,114,Low Effort,2
6145224737,Morning Activity,2021-10-21,Functional-Cardio Workout,0,29.45,281,0,,NaN,,NaN,0,0,27,136.7,173,5.882,5,1,20,25,1,15,25,5,25,1,1,119,Low Effort,2
6135662698,Morning Activity,2021-10-19,Functional-Cardio Workout,0,38.9,452,0,,NaN,,NaN,0,0,27,149.7,176,7.776,5,1,30,40,1,20,30,5,25,1,1,154,High Effort,4
6130934413,Morning Activity,2021-10-18,Functional-Cardio Workout,0,28.72,292,0,,NaN,,NaN,0,0,24,141.8,178,5.74,5,1,20,25,1,15,30,5,25,1,1,124,Low Effort,2
6123669764,Evening Walk,2021-10-16,Walk,4.69,50.93,278,46,30.263444,-97.747713,30.268462,-97.773361,5.8824,66.96,27,102.4,122,16.96666667,3,5,0,25,5,10,10,10,10,10,35,120,Low Effort,2
6123525748,Afternoon Activity,2021-10-16,Functional-Cardio Workout,0,15.85,130,0,,NaN,,NaN,0,0,30,127.7,161,2.635,6,1,10,15,1,10,15,1,35,1,1,90,No Effort,1
6123464432,Afternoon Walk,2021-10-16,Walk,3.53,47.25,251,19,30.272324,-97.771993,30.262489,-97.749132,4.752,7.2,27,94.3,115,15.74,3,4,40,25,5,5,10,10,10,5,10,124,Low Effort,2
6118500866,Evening Run,2021-10-15,Run,5.3,34.98,423,51,30.387082,-97.737662,30.389067,-97.73583,9.8892,16.56,25,153.4,177,5.818333333,6,10,25,40,5,20,30,5,35,25,20,215,High Effort,4
6109756279,Evening Activity,2021-10-14,Functional-Cardio Workout,0,36.85,398,0,,NaN,,NaN,0,0,31,146.5,186,7.362,5,1,30,35,1,20,35,5,25,1,1,154,High Effort,4
6099896505,Evening Activity,2021-10-12,Functional-Cardio Workout,0,33.55,286,0,,NaN,,NaN,0,0,31,136.5,180,33.55,1,1,25,25,1,15,30,20,5,1,1,124,Low Effort,2
6101933499,Morning Activity,2021-10-12,Functional-Cardio Workout,0,38.97,363,0,,NaN,,NaN,0,0,28,136.2,180,19.48,2,1,30,35,1,15,30,10,5,1,1,129,Medium Effort,3
6076948576,Morning Activity,2021-10-07,Functional-Cardio Workout,0,32.58,354,0,,NaN,,NaN,0,0,27,140.8,179,6.512,5,1,25,35,1,15,30,5,25,1,1,139,Medium Effort,3
6074918104,Evening Activity,2021-10-06,Functional-Cardio Workout,0,30.93,430,0,,NaN,,NaN,0,0,28,166,188,30.92,1,1,25,40,1,35,35,20,5,1,1,164,High Effort,4
6066841090,Morning Activity,2021-10-05,Functional-Cardio Workout,0,27.43,274,0,,NaN,,NaN,0,0,26,136.7,182,5.482,5,1,20,25,1,15,30,5,25,1,1,124,Low Effort,2
6062016496,Morning Activity,2021-10-04,Functional-Cardio Workout,0,27.4,259,0,,NaN,,NaN,0,0,27,138.1,180,6.845,4,1,20,25,1,15,30,5,20,1,1,119,Low Effort,2
6042455491,Morning Activity,2021-09-30,Functional-Cardio Workout,0,34.23,361,0,,NaN,,NaN,0,0,30,136.1,169,8.5525,4,1,25,35,1,15,25,5,20,1,1,129,Medium Effort,3
6040364975,Evening Activity,2021-09-29,Functional-Cardio Workout,0,23.12,315,0,,NaN,,NaN,0,0,31,159.2,184,23.12,1,1,15,35,1,30,30,15,5,1,1,134,Medium Effort,3
6032252465,Morning Activity,2021-09-28,Functional-Cardio Workout,0,25.78,267,0,,NaN,,NaN,0,0,28,134.8,182,5.15,5,1,20,25,1,15,30,5,25,1,1,124,Low Effort,2
6027161553,Morning Activity,2021-09-27,Functional-Cardio Workout,0,27,279,0,,NaN,,NaN,0,0,28,138.5,180,4.496666667,6,1,20,25,1,15,30,1,35,1,1,130,Medium Effort,3
6014339215,Evening Activity,2021-09-25,Functional-Cardio Workout,0,37.25,416,0,,NaN,,NaN,0,0,31,142.8,173,7.444,5,1,30,40,1,15,25,5,25,1,1,144,Medium Effort,3
6019326962,Evening Run,2021-09-25,Run,4.84,27.38,388,26,30.272477,-97.772306,30.273022,-97.772284,10.656,17.64,30,170.5,188,5.47,5,5,20,35,5,40,35,5,25,30,20,220,High Effort,4
6009007642,Afternoon Activity,2021-09-23,Functional-Cardio Workout,0,45.77,481,0,,NaN,,NaN,0,0,32,144.4,179,9.146,5,1,40,40,1,15,30,5,25,1,1,159,High Effort,4
6000996243,Morning Activity,2021-09-22,Functional-Cardio Workout,0,40.05,351,0,,NaN,,NaN,0,0,27,130.2,177,6.663333333,6,1,35,35,1,15,30,5,35,1,1,159,High Effort,4
5995467254,Morning Activity,2021-09-21,Functional-Cardio Workout,0,25.03,289,0,,NaN,,NaN,0,0,30,143.8,175,25.03,1,1,20,25,1,15,30,15,5,1,1,114,Low Effort,2
5990361792,Morning Activity,2021-09-20,Functional-Cardio Workout,0,32.77,372,0,,NaN,,NaN,0,0,30,142.8,170,32.77,1,1,25,35,1,15,25,20,5,1,1,129,Medium Effort,3
5977670237,Night Activity,2021-09-18,Functional-Cardio Workout,0,19.13,108,0,,NaN,,NaN,0,0,32,102,126,19.12,1,1,10,15,1,10,10,10,5,1,1,64,No Effort,1
5972356129,Evening Activity,2021-09-16,Functional-Cardio Workout,0,38.43,455,0,,NaN,,NaN,0,0,33,151.2,177,38.42,1,1,30,40,1,20,30,20,5,1,1,149,Medium Effort,3
5965175665,Lunch Activity,2021-09-15,Functional-Cardio Workout,0,31.73,354,0,,NaN,,NaN,0,0,33,141.9,174,31.73,1,1,25,35,1,15,25,20,5,1,1,129,Medium Effort,3
5953199645,Morning Activity,2021-09-13,Functional-Cardio Workout,0,35.68,328,0,,NaN,,NaN,0,0,31,132.7,168,17.845,2,1,30,35,1,15,25,10,5,1,1,124,Low Effort,2
5939701019,Evening Walk,2021-09-11,Walk,2.54,42.75,171,1,27.467838,-99.50668,27.467772,-99.506928,3.5604,5.04,33,86.3,96,21.35,2,3,35,15,5,5,10,15,5,5,10,108,Low Effort,2
5929763974,Evening Activity,2021-09-09,Functional-Cardio Workout,0,41.55,386,0,,NaN,,NaN,0,0,34,131.9,177,41.53,1,1,35,35,1,15,30,20,5,1,1,144,Medium Effort,3
5934807167,Evening Activity,2021-09-09,Functional-Cardio Workout,0,40.65,385,0,,NaN,,NaN,0,0,34,131.5,162,40.67,1,1,35,35,1,15,15,20,5,1,1,129,Medium Effort,3
5924075634,Evening Activity,2021-09-08,Functional-Cardio Workout,0,44.87,496,0,,NaN,,NaN,0,0,33,146.9,192,14.94666667,3,1,35,40,1,20,35,10,10,1,1,154,High Effort,4
5896904496,Evening Activity,2021-09-03,Functional-Cardio Workout,0,17.83,68,0,,NaN,,NaN,0,0,33,86.8,107,17.83,1,1,10,5,1,5,10,10,5,1,1,49,No Effort,1
5900809934,Afternoon Activity,2021-09-03,Functional-Cardio Workout,0,40.57,446,0,,NaN,,NaN,0,0,35,142.3,177,40.55,1,1,35,40,1,15,30,20,5,1,1,149,Medium Effort,3
5890809973,Evening Activity,2021-09-01,Functional-Cardio Workout,0,32.8,340,0,,NaN,,NaN,0,0,35,139.2,184,32.78,1,1,25,35,1,15,30,20,5,1,1,134,Medium Effort,3
5885467592,Evening Walk,2021-09-01,Walk,0.72,11.92,49,0,27.467715,-99.506174,27.467814,-99.507407,3.6396,6.12,34,96.4,109,11.87,1,1,5,5,1,5,10,10,5,5,10,57,No Effort,1
5885137338,Afternoon Activity,2021-08-31,Functional-Cardio Workout,0,30.15,296,0,,NaN,,NaN,0,0,35,131.1,163,30.15,1,1,25,25,1,15,15,20,5,1,1,109,Low Effort,2
5879082229,Afternoon Activity,2021-08-30,Functional-Cardio Workout,0,42.78,500,0,,NaN,,NaN,0,0,36,146.2,178,21.38,2,1,35,50,1,20,30,15,5,1,1,159,High Effort,4
5863950360,Evening Activity,2021-08-28,Functional-Cardio Workout,0,25.48,164,0,,NaN,,NaN,0,0,34,115,149,25.48,1,1,20,15,1,10,15,15,5,1,1,84,No Effort,1
5859218764,Evening Activity,2021-08-27,Functional-Cardio Workout,0,40.8,138,0,,NaN,,NaN,0,0,34,83.9,121,40.8,1,1,35,15,1,5,10,20,5,1,1,94,No Effort,1
5853763657,Evening Activity,2021-08-25,Functional-Cardio Workout,0,35.77,426,0,,NaN,,NaN,0,0,35,147.9,177,35.77,1,1,30,40,1,20,30,20,5,1,1,149,Medium Effort,3
5842495083,Evening Activity,2021-08-24,Functional-Cardio Workout,0,30.97,305,0,,NaN,,NaN,0,0,34,132.9,177,10.31666667,3,1,25,35,1,15,30,10,10,1,1,129,Medium Effort,3
5847520331,Afternoon Activity,2021-08-24,Functional-Cardio Workout,0,35.52,441,0,,NaN,,NaN,0,0,37,152.5,174,35.52,1,1,30,40,1,20,25,20,5,1,1,144,Medium Effort,3
5825946864,Evening Activity,2021-08-20,Functional-Cardio Workout,0,52.48,531,0,,NaN,,NaN,0,0,35,141.3,184,52.48,1,1,0,50,1,15,30,20,5,1,1,124,Low Effort,2
5821067108,Evening Walk,2021-08-19,Walk,3.11,35.75,137,0,27.467712,-99.506546,27.479623,-99.506671,5.6124,38.88,36,102.6,112,17.82,2,4,30,15,1,10,10,10,5,10,35,130,Medium Effort,3
5818098347,Morning Activity,2021-08-19,Functional-Cardio Workout,0,31.28,249,0,,NaN,,NaN,0,0,33,118,175,31.28,1,1,25,25,1,10,30,20,5,1,1,119,Low Effort,2
5815699476,Evening Activity,2021-08-19,Functional-Cardio Workout,0,29.77,360,0,,NaN,,NaN,0,0,35,148.6,190,29.75,1,1,20,35,1,20,35,15,5,1,1,134,Medium Effort,3
5804265383,Afternoon Activity,2021-08-16,Functional-Cardio Workout,0,27.02,230,0,,NaN,,NaN,0,0,35,123.2,171,8.993333333,3,1,20,25,1,10,25,5,10,1,1,99,No Effort,1
5787866234,Afternoon Activity,2021-08-13,Functional-Cardio Workout,0,43.78,528,0,,NaN,,NaN,0,0,35,153.4,185,6.247142857,7,1,35,50,1,20,35,5,35,1,1,184,High Effort,4
5783620797,Evening Activity,2021-08-13,Functional-Cardio Workout,0,27.33,116,0,,NaN,,NaN,0,0,33,91,114,27.32,1,1,20,15,1,5,10,15,5,1,1,74,No Effort,1
5776297704,Lunch Activity,2021-08-11,Functional-Cardio Workout,0,32.03,366,0,,NaN,,NaN,0,0,34,150.6,179,32.03,1,1,25,35,1,20,30,20,5,1,1,139,Medium Effort,3
5772699412,Evening Activity,2021-08-11,Functional-Cardio Workout,0,31.23,182,0,,NaN,,NaN,0,0,33,111.2,148,31.23,1,1,25,15,1,10,15,20,5,1,1,94,No Effort,1
5758853482,Morning Activity,2021-08-08,Functional-Cardio Workout,0,60.07,491,0,,NaN,,NaN,0,0,30,128.3,181,60.05,1,1,50,40,1,10,30,20,5,1,1,159,High Effort,4
5750410557,Afternoon Activity,2021-08-06,Functional-Cardio Workout,0,48.65,323,0,,NaN,,NaN,0,0,35,112.6,152,48.63,1,1,40,35,1,10,15,20,5,1,1,129,Medium Effort,3
5740377305,Afternoon Activity,2021-08-04,Functional-Cardio Workout,0,50.2,538,0,,NaN,,NaN,0,0,34,141.6,178,50.18,1,1,0,50,1,15,30,20,5,1,1,124,Low Effort,2
5735175604,Evening Walk,2021-08-04,Walk,1.09,17.8,69,1,27.46776,-99.506584,27.467724,-99.507393,3.672,5.76,31,81.2,96,17.75,1,2,10,5,5,5,10,10,5,5,10,67,No Effort,1
5735077707,Evening Activity,2021-08-04,Functional-Cardio Workout,0,2.68,10,0,,NaN,,NaN,0,0,33,84.9,98,2.68,1,1,1,5,1,5,10,1,5,1,1,31,No Effort,1
5728928772,Afternoon Activity,2021-08-02,Functional-Cardio Workout,0,36.78,410,0,,NaN,,NaN,0,0,35,143.4,173,36.77,1,1,30,40,1,15,25,20,5,1,1,139,Medium Effort,3
5713329937,Evening Ride,2021-07-31,Ride,0,61.17,360,0,,NaN,,NaN,0,0,30,110.9,134,61.15,1,1,50,35,1,10,15,20,5,5,5,147,Medium Effort,3
5703513415,Evening Walk,2021-07-29,Walk,1.64,38.6,160,2,27.467717,-99.50676,27.467654,-99.506687,3.366,7.2,34,105.7,130,19.22,2,2,30,15,5,10,15,10,5,5,10,107,Low Effort,2
5703338747,Evening Activity,2021-07-28,Functional-Cardio Workout,0,26.28,244,0,,NaN,,NaN,0,0,35,126.8,180,26.27,1,1,20,25,1,10,30,15,5,1,1,109,Low Effort,2
5693357615,Evening Activity,2021-07-27,Functional-Cardio Workout,0,41.17,464,0,,NaN,,NaN,0,0,33,146.8,176,41.17,1,1,35,40,1,20,30,20,5,1,1,154,High Effort,4
5698020487,Evening Activity,2021-07-27,WeightTraining,0,29.75,138,0,,NaN,,NaN,0,0,35,98.2,126,29.75,1,1,20,15,1,5,10,15,5,1,1,74,No Effort,1
5686841946,Afternoon Activity,2021-07-25,Functional-Cardio Workout,0,22.15,257,0,,NaN,,NaN,0,0,37,142.1,176,22.13,1,1,15,25,1,15,30,15,5,1,1,109,Low Effort,2
5676518308,Evening Activity,2021-07-23,WeightTraining,0,53.3,194,0,,NaN,,NaN,0,0,35,90.2,110,53.3,1,1,0,15,1,5,10,20,5,1,1,59,No Effort,1
5671778037,Evening Activity,2021-07-23,Functional-Cardio Workout,0,41.05,370,0,,NaN,,NaN,0,0,34,128.8,184,41.03,1,1,35,35,1,10,30,20,5,1,1,139,Medium Effort,3
5664823642,Lunch Activity,2021-07-21,Functional-Cardio Workout,0,38.27,383,0,,NaN,,NaN,0,0,35,133.8,172,38.25,1,1,30,35,1,15,25,20,5,1,1,134,Medium Effort,3
5654185186,Afternoon Activity,2021-07-19,Functional-Cardio Workout,0,41.38,541,0,,NaN,,NaN,0,0,36,160,187,41.37,1,1,35,50,1,30,35,20,5,1,1,179,High Effort,4
5638909524,Evening Activity,2021-07-16,Functional-Cardio Workout,0,40.12,445,0,,NaN,,NaN,0,0,34,143.1,187,40.12,1,1,35,40,1,15,35,20,5,1,1,154,High Effort,4
5633806543,Afternoon Activity,2021-07-15,Functional-Cardio Workout,0,26.45,304,0,,NaN,,NaN,0,0,34,143.2,176,26.43,1,1,20,35,1,15,30,15,5,1,1,124,Low Effort,2
