,id,name,distance,elapsed_time,total_elevation_gain,sport_type,start_date,achievement_count,athlete_count,start_latlng,end_latlng,average_speed,max_speed,average_temp,average_heartrate,max_heartrate,average_cadence,elev_high,elev_low
106,7785525706,Morning Workout,0.0,1915,0.0,Workout,2022-09-10T14:22:50Z,0,1,[],[],0.0,0.0,32.0,144.3,179.0,,,
107,7781716408,Afternoon Workout,0.0,2098,0.0,Workout,2022-09-09T21:02:54Z,0,1,[],[],0.0,0.0,33.0,136.9,172.0,,,
108,7777108383,Afternoon Workout,0.0,2547,0.0,Workout,2022-09-08T21:20:19Z,0,1,[],[],0.0,0.0,32.0,137.7,171.0,,,
109,7772120351,Afternoon Workout,0.0,1289,0.0,Workout,2022-09-07T21:59:10Z,0,1,[],[],0.0,0.0,32.0,141.3,170.0,,,
110,7767086065,Evening Workout,0.0,3508,0.0,Workout,2022-09-07T00:05:46Z,0,1,[],[],0.0,0.0,34.0,143.6,180.0,,,
111,7767086089,Afternoon Ride,8597.5,2881,60.0,Ride,2022-09-05T19:26:31Z,0,1,"[30.207056114450097, -97.90457834489644]","[30.20705862902105, -97.9046525247395]",3.498,6.848,35.0,142.2,165.0,,308.4,265.2
112,7767086080,Lunch Hike,3085.1,4596,135.0,Hike,2022-09-04T16:08:29Z,0,1,"[30.50172426737845, -98.81824317388237]","[30.493526933714747, -98.82049413397908]",1.164,16.464,35.0,98.7,149.0,51.4,553.6,437.4
113,7744120120,Afternoon Workout,0.0,1856,0.0,Workout,2022-09-02T21:35:51Z,0,1,[],[],0.0,0.0,33.0,134.4,169.0,,,
114,7744120183,Evening Workout,0.0,2983,0.0,Workout,2022-09-01T23:47:47Z,0,1,[],[],0.0,0.0,33.0,166.7,189.0,,,
115,7733338456,Afternoon Workout,0.0,2260,0.0,Workout,2022-08-31T19:53:17Z,0,1,[],[],0.0,0.0,32.0,148.0,176.0,,,
116,7733338470,Evening Workout,0.0,4014,0.0,Workout,2022-08-31T00:06:27Z,0,1,[],[],0.0,0.0,33.0,137.8,181.0,,,
117,7700419004,Afternoon Workout,0.0,2357,0.0,Workout,2022-08-25T21:35:03Z,0,1,[],[],0.0,0.0,33.0,131.1,152.0,,,
118,7697533691,Evening Workout,0.0,1392,0.0,Workout,2022-08-24T23:42:34Z,0,1,[],[],0.0,0.0,30.0,142.0,171.0,,,
119,7697533117,Evening Workout,0.0,3249,0.0,Workout,2022-08-24T00:03:09Z,0,1,[],[],0.0,0.0,34.0,143.2,178.0,,,
120,7697532478,Morning Workout,0.0,2359,0.0,Workout,2022-08-23T11:17:39Z,0,1,[],[],0.0,0.0,31.0,132.0,163.0,,,
121,7697532128,Afternoon Workout,0.0,2278,0.0,Workout,2022-08-22T19:39:06Z,0,1,[],[],0.0,0.0,33.0,143.0,172.0,,,
122,7676993625,Lunch Workout,0.0,1848,0.0,Workout,2022-08-21T16:50:42Z,0,1,[],[],0.0,0.0,32.0,136.2,167.0,,,
123,7671148736,Lunch Workout,0.0,2805,0.0,Workout,2022-08-20T16:58:08Z,0,1,[],[],0.0,0.0,33.0,132.5,168.0,,,
124,7661938174,Evening Workout,0.0,1917,0.0,Workout,2022-08-19T00:30:40Z,0,1,[],[],0.0,0.0,32.0,153.3,172.0,,,
125,7655951082,Afternoon Workout,0.0,1654,0.0,Workout,2022-08-17T21:49:53Z,0,1,[],[],0.0,0.0,33.0,150.4,173.0,,,
126,7643729354,Afternoon Workout,0.0,2075,0.0,Workout,2022-08-15T18:03:58Z,0,1,[],[],0.0,0.0,33.0,150.7,179.0,,,
127,7639108992,Morning Kayaking,3908.1,4739,22.0,Kayaking,2022-08-14T14:27:49Z,0,1,"[30.266667874529958, -97.75932465679944]","[30.260618571192026, -97.74257618933916]",1.109,2.189,31.0,88.6,101.0,,136.6,123.2
128,7627852888,Afternoon Workout,0.0,1735,0.0,Workout,2022-08-12T21:50:10Z,0,1,[],[],0.0,0.0,34.0,156.8,181.0,,,
129,7617909397,Evening Workout,0.0,1491,0.0,Workout,2022-08-11T01:03:38Z,0,1,[],[],0.0,0.0,33.0,146.4,165.0,,,
130,7612343504,Evening Workout,0.0,1684,0.0,Workout,2022-08-10T01:55:08Z,0,1,[],[],0.0,0.0,34.0,153.7,173.0,,,
131,7605977133,Evening Workout,0.0,1870,0.0,Workout,2022-08-08T23:35:12Z,0,1,[],[],0.0,0.0,33.0,156.5,178.0,,,
132,7605386863,Morning Walk,1540.0,5588,168.0,Walk,2022-08-04T13:54:37Z,0,1,"[-13.871448179706931, -71.31697839125991]","[-13.86905581690371, -71.3029585685581]",0.8,1.62,26.0,123.6,144.0,56.3,4646.6,4382.8
133,7605385250,Morning Workout,0.0,1203,0.0,Workout,2022-08-01T12:17:41Z,0,1,[],[],0.0,0.0,27.0,129.0,163.0,,,
134,7549296930,Afternoon Workout,0.0,1839,0.0,Workout,2022-07-26T22:20:46Z,0,1,[],[],0.0,0.0,29.0,148.3,177.0,,,
135,7549296287,Lunch Workout,0.0,1652,0.0,Workout,2022-07-25T17:04:29Z,0,1,[],[],0.0,0.0,27.0,151.2,166.0,,,
136,7549295861,Afternoon Workout,0.0,1087,0.0,Workout,2022-07-24T18:19:21Z,0,1,[],[],0.0,0.0,25.0,145.8,165.0,,,
137,7549295303,Evening Workout,0.0,3032,0.0,Workout,2022-07-21T23:09:52Z,0,1,[],[],0.0,0.0,34.0,144.8,177.0,,,
138,7501678752,Afternoon Workout,0.0,1883,0.0,Workout,2022-07-20T20:31:50Z,0,1,[],[],0.0,0.0,36.0,146.7,168.0,,,
139,7496684204,Evening Workout,0.0,1894,0.0,Workout,2022-07-19T23:03:27Z,0,1,[],[],0.0,0.0,35.0,147.9,174.0,,,
140,7490027394,Lunch Workout,0.0,2193,0.0,Workout,2022-07-18T17:22:51Z,0,1,[],[],0.0,0.0,34.0,147.0,172.0,,,
141,7480345431,Afternoon Workout,0.0,1802,0.0,Workout,2022-07-16T20:25:45Z,0,1,[],[],0.0,0.0,35.0,145.9,172.0,,,
142,7475135473,Afternoon Workout,0.0,1510,0.0,Workout,2022-07-15T22:42:59Z,0,1,[],[],0.0,0.0,34.0,142.7,172.0,,,
143,7468783204,Evening Workout,0.0,2773,0.0,Workout,2022-07-13T23:53:56Z,0,1,[],[],0.0,0.0,30.0,137.5,179.0,,,
144,7459486964,Afternoon Workout,0.0,3326,0.0,Workout,2022-07-12T22:46:07Z,0,1,[],[],0.0,0.0,34.0,134.6,177.0,,,
145,7453924352,Evening Workout,0.0,2735,0.0,Workout,2022-07-11T23:22:00Z,0,1,[],[],0.0,0.0,33.0,146.1,173.0,,,
146,7447936857,Afternoon Workout,0.0,1194,0.0,Workout,2022-07-10T18:45:34Z,0,1,[],[],0.0,0.0,30.0,140.8,164.0,,,
147,7442268337,Afternoon Workout,0.0,1738,0.0,Workout,2022-07-09T19:02:22Z,0,1,[],[],0.0,0.0,33.0,121.9,156.0,,,
148,7437706104,Evening Workout,0.0,3311,0.0,Workout,2022-07-09T00:26:34Z,0,1,[],[],0.0,0.0,33.0,145.7,178.0,,,
149,7432748111,Evening Workout,0.0,2972,0.0,Workout,2022-07-07T23:13:07Z,0,1,[],[],0.0,0.0,33.0,147.8,171.0,,,
150,7427666085,Evening Workout,0.0,2876,0.0,Workout,2022-07-07T00:01:03Z,0,1,[],[],0.0,0.0,29.0,138.7,177.0,,,
151,7421954219,Evening Workout,0.0,1919,0.0,Workout,2022-07-05T23:20:25Z,0,1,[],[],0.0,0.0,33.0,139.4,165.0,,,
152,7421602405,Afternoon Swim,322.0,875,0.0,Swim,2022-07-05T21:48:41Z,0,1,[],[],0.463,2.0,,101.3,122.0,,,
153,7416233723,Afternoon Workout,0.0,1677,0.0,Workout,2022-07-04T21:31:29Z,0,1,[],[],0.0,0.0,33.0,131.9,170.0,,,
154,7409993831,Lunch Workout,0.0,1278,0.0,Workout,2022-07-03T16:54:20Z,0,1,[],[],0.0,0.0,33.0,145.5,163.0,,,
155,7404375396,Lunch Workout,0.0,2067,0.0,Workout,2022-07-02T17:25:20Z,0,1,[],[],0.0,0.0,33.0,137.9,168.0,,,
156,7399870148,Afternoon Swim,434.0,1262,0.0,Swim,2022-07-01T22:35:00Z,0,1,[],[],0.465,2.566,,118.9,148.0,,,
157,7395320176,Afternoon Workout,0.0,1802,0.0,Workout,2022-06-30T22:55:45Z,0,1,[],[],0.0,0.0,33.0,144.3,170.0,,,
158,7395319816,Afternoon Swim,420.0,884,0.0,Swim,2022-06-30T22:12:45Z,0,1,[],[],0.561,2.366,,115.6,136.0,,,
159,7390401164,Evening Workout,0.0,1956,0.0,Workout,2022-06-29T23:40:30Z,0,1,[],[],0.0,0.0,33.0,149.2,177.0,,,
160,7389902513,Afternoon Swim,210.0,496,0.0,Swim,2022-06-29T20:48:37Z,0,1,[],[],0.554,1.168,,122.3,136.0,,,
161,7389902443,Afternoon Swim,112.0,293,0.0,Swim,2022-06-29T20:43:21Z,0,1,[],[],0.5,0.668,,116.7,136.0,,,
162,7384818542,Evening Workout,0.0,1948,0.0,Workout,2022-06-28T23:03:01Z,0,1,[],[],0.0,0.0,32.0,143.2,175.0,,,
163,7384553991,Afternoon Swim,350.0,741,0.0,Swim,2022-06-28T22:02:10Z,0,1,[],[],0.617,3.31,,125.5,145.0,,,
164,7379317731,Evening Workout,0.0,1801,0.0,Workout,2022-06-27T23:46:08Z,0,1,[],[],0.0,0.0,31.0,142.7,169.0,,,
165,7367779138,Afternoon Workout,0.0,2748,0.0,Workout,2022-06-25T18:19:10Z,0,1,[],[],0.0,0.0,33.0,133.4,175.0,,,
166,7363091019,Evening Workout,0.0,1975,0.0,Workout,2022-06-24T23:10:30Z,0,1,[],[],0.0,0.0,33.0,135.5,158.0,,,
167,7362922978,Afternoon Swim,308.0,1176,0.0,Swim,2022-06-24T21:56:21Z,0,1,[],[],0.477,6.3,,132.3,159.0,,,
168,7358660325,Evening Hike,1923.9,2117,30.0,Hike,2022-06-24T00:08:55Z,0,1,"[30.371006559580564, -97.78484503738582]","[30.371436551213264, -97.7855437528342]",1.057,6.376,35.0,107.5,128.0,50.6,180.0,165.2
169,7358463108,Afternoon Workout,0.0,2662,0.0,Workout,2022-06-23T22:53:39Z,0,1,[],[],0.0,0.0,34.0,118.1,168.0,,,
170,7352895855,Afternoon Workout,0.0,1203,0.0,Workout,2022-06-22T21:20:55Z,0,1,[],[],0.0,0.0,33.0,138.4,168.0,,,
171,7352638274,Afternoon Swim,420.0,1497,0.0,Swim,2022-06-22T20:04:09Z,0,1,[],[],0.479,6.364,,125.2,157.0,,,
172,7352524704,Afternoon Swim,140.0,376,0.0,Swim,2022-06-22T19:56:42Z,0,1,[],[],0.581,2.216,,98.8,121.0,,,
173,7350407967,Evening Swim,286.1,860,0.0,Swim,2022-06-21T23:53:07Z,0,1,"[30.389566188678145, -97.73843167349696]","[30.389498630538583, -97.73840476758778]",0.386,1.26,31.0,124.0,149.0,26.9,257.1,256.4
174,7342208546,Evening Weight Training,0.0,1516,0.0,WeightTraining,2022-06-20T23:59:29Z,0,1,[],[],0.0,0.0,32.0,137.9,163.0,,,
175,7341104282,Afternoon Swim,253.9,1322,0.0,Swim,2022-06-20T19:02:43Z,0,1,"[30.389829128980637, -97.73879553191364]","[30.389539198949933, -97.73829974234104]",0.276,1.622,30.0,127.7,147.0,28.9,258.2,255.8
176,7335189040,Morning Workout,0.0,2385,0.0,Workout,2022-06-19T15:02:09Z,0,1,[],[],0.0,0.0,27.0,96.8,131.0,,,
177,7326034820,Evening Weight Training,0.0,2193,0.0,WeightTraining,2022-06-17T23:46:48Z,0,1,[],[],0.0,0.0,34.0,126.9,160.0,,,
178,7325431689,Afternoon Swim,375.0,579,0.0,Swim,2022-06-17T20:25:21Z,0,1,[],[],0.947,5.0,,120.5,144.0,,,
179,7325431372,Afternoon Swim,126.8,469,0.0,Swim,2022-06-17T20:16:54Z,0,1,"[30.389491925016046, -97.738355146721]","[30.389495445415378, -97.73831382393837]",0.308,0.826,30.0,126.7,146.0,28.3,257.1,256.4
180,7315990079,Evening Workout,0.0,1764,0.0,Workout,2022-06-16T00:41:49Z,0,1,[],[],0.0,0.0,28.0,127.0,153.0,,,
181,7304622665,Evening Run,5588.5,2181,50.0,Run,2022-06-13T23:18:52Z,1,1,"[30.3870109654963, -97.73673450574279]","[30.388903431594372, -97.73587603121996]",2.614,5.183,34.0,163.4,176.0,84.5,264.6,247.2
182,7299034268,Afternoon Workout,0.0,3189,0.0,Workout,2022-06-12T19:10:21Z,0,1,[],[],0.0,0.0,34.0,142.8,180.0,,,
183,7292234833,Lunch Workout,0.0,3534,0.0,Workout,2022-06-11T16:15:15Z,0,1,[],[],0.0,0.0,34.0,141.1,177.0,,,
184,7287926248,Evening Workout,0.0,1599,0.0,Workout,2022-06-10T23:34:58Z,0,1,[],[],0.0,0.0,34.0,140.0,173.0,,,
185,7283209084,Evening Workout,0.0,3484,0.0,Workout,2022-06-09T23:48:36Z,0,1,[],[],0.0,0.0,31.0,157.2,182.0,,,
186,7282464979,Afternoon Swim,168.7,708,0.0,Swim,2022-06-09T20:40:18Z,0,1,"[30.389496702700853, -97.73820234462619]","[30.389592172577977, -97.73830393329263]",0.281,0.762,30.0,122.0,142.0,26.1,257.0,255.8
187,7277894545,Evening Workout,0.0,3538,0.0,Workout,2022-06-08T23:00:16Z,0,1,[],[],0.0,0.0,33.0,136.5,172.0,,,
188,7261210263,Afternoon Activity,0.0,1830,0.0,Workout,2022-06-05T19:07:48Z,0,1,[],[],0.0,0.0,36.0,140.3,170.0,,,
189,7245291707,Afternoon Activity,0.0,2022,0.0,Workout,2022-06-02T21:03:19Z,0,1,[],[],0.0,0.0,35.0,147.2,173.0,,,
190,7237638521,Morning Run,4842.9,2295,37.0,Run,2022-06-01T13:53:20Z,0,1,"[30.388769740238786, -97.7359414100647]","[30.389036368578672, -97.73593462072313]",2.608,6.728,29.0,156.4,172.0,84.3,264.8,246.0
191,7234907479,Evening Activity,0.0,3005,0.0,Workout,2022-05-31T23:42:28Z,0,1,[],[],0.0,0.0,32.0,149.2,183.0,,,
192,7228758859,Afternoon Activity,0.0,1852,0.0,Workout,2022-05-30T19:36:29Z,0,1,[],[],0.0,0.0,34.0,143.5,171.0,,,
193,7224099974,Afternoon Activity,0.0,1617,0.0,WeightTraining,2022-05-29T20:52:09Z,0,1,[],[],0.0,0.0,33.0,136.4,163.0,,,
194,7218344699,Afternoon Walk,5501.9,7091,234.0,Walk,2022-05-28T18:38:30Z,0,1,"[39.315699795261025, -77.74034000001848]","[39.318960439413786, -77.73943031206727]",1.097,2.568,26.0,104.0,148.0,52.2,293.2,66.8
195,7179587226,Morning Activity,10285.3,7275,217.0,Workout,2022-05-21T12:56:07Z,0,1,"[30.798659306019545, -98.35918050259352]","[30.798711944371462, -98.35995599627495]",1.829,4.11,30.0,145.5,177.0,,357.8,300.6
196,7171648251,Evening Activity,0.0,2946,0.0,Workout,2022-05-20T00:16:37Z,0,1,[],[],0.0,0.0,32.0,130.9,161.0,,,
197,7166675139,Evening Activity,0.0,2158,0.0,Workout,2022-05-18T23:53:47Z,0,1,[],[],0.0,0.0,30.0,158.9,184.0,,,
198,7154916883,Evening Activity,0.0,2572,0.0,Workout,2022-05-17T00:03:22Z,0,1,[],[],0.0,0.0,33.0,140.4,168.0,,,
199,7143434657,Afternoon Activity,0.0,411,0.0,Workout,2022-05-14T22:16:00Z,0,1,[],[],0.0,0.0,34.0,147.5,162.0,,,
0,7133136466,Evening Activity,0.0,1578,0.0,WeightTraining,2022-05-12T23:34:36Z,0,1,[],[],0.0,0.0,32.0,144.0,166.0,,,
1,7133025525,Evening Activity,0.0,342,0.0,Workout,2022-05-12T23:14:11Z,0,1,[],[],0.0,0.0,31.0,123.8,148.0,,,
2,7127900671,Evening Activity,0.0,2005,0.0,Workout,2022-05-11T23:48:57Z,0,1,[],[],0.0,0.0,29.0,157.2,181.0,,,
3,7121969262,Afternoon Activity,0.0,2870,0.0,Workout,2022-05-10T22:20:59Z,0,1,[],[],0.0,0.0,32.0,144.7,176.0,,,
4,7116458201,Evening Activity,0.0,2940,0.0,Workout,2022-05-10T00:14:31Z,0,1,[],[],0.0,0.0,31.0,141.8,175.0,,,
5,7111449419,Evening Activity,0.0,1747,0.0,Workout,2022-05-08T23:16:45Z,0,1,[],[],0.0,0.0,33.0,136.3,168.0,,,
6,7099546136,Afternoon Activity,0.0,3091,0.0,Workout,2022-05-06T22:52:57Z,0,1,[],[],0.0,0.0,32.0,141.2,176.0,,,
7,7094732292,Afternoon Activity,0.0,2404,0.0,Workout,2022-05-05T22:20:10Z,0,1,[],[],0.0,0.0,31.0,148.1,172.0,,,
8,7089438915,Afternoon Activity,0.0,2338,0.0,Workout,2022-05-04T22:39:36Z,0,1,[],[],0.0,0.0,31.0,141.8,180.0,,,
9,7085248120,Night Activity,0.0,2341,0.0,Workout,2022-05-04T02:29:54Z,0,1,[],[],0.0,0.0,27.0,125.2,156.0,,,
10,7077988109,Afternoon Activity,0.0,1569,0.0,Workout,2022-05-02T20:47:12Z,0,1,[],[],0.0,0.0,35.0,145.4,173.0,,,
11,7062071768,Evening Run,5619.9,2974,8.0,Run,2022-04-30T00:03:23Z,0,1,"[27.46784035116434, -99.50638309121132]","[27.467720741406083, -99.50628795661032]",1.897,4.03,33.0,131.7,172.0,65.4,127.4,120.6
12,7056021664,Lunch Run,6011.3,2522,54.0,Run,2022-04-28T17:44:21Z,0,1,"[30.38909051567316, -97.73566832765937]","[30.389471724629402, -97.73560537956655]",2.64,5.073,30.0,154.7,170.0,82.1,264.6,244.2
13,7052639785,Evening Activity,0.0,1862,0.0,Workout,2022-04-27T23:40:35Z,0,1,[],[],0.0,0.0,29.0,157.0,182.0,,,
14,7046712057,Evening Activity,0.0,2783,0.0,Workout,2022-04-26T23:08:03Z,0,1,[],[],0.0,0.0,30.0,146.4,176.0,,,
15,7041200880,Afternoon Activity,0.0,2778,0.0,Workout,2022-04-25T22:47:18Z,0,1,[],[],0.0,0.0,28.0,136.0,182.0,,,
16,7035044022,Lunch Activity,0.0,4541,0.0,Workout,2022-04-24T16:03:18Z,0,1,[],[],0.0,0.0,31.0,131.3,165.0,,,
17,7024937010,Afternoon Activity,0.0,2385,0.0,Workout,2022-04-22T22:35:14Z,0,1,[],[],0.0,0.0,31.0,152.0,176.0,,,
18,7020510777,Evening Run,5842.4,2633,57.0,Run,2022-04-21T23:24:04Z,1,1,"[30.38851040415466, -97.7357030287385]","[30.38908565416932, -97.73586655966938]",2.568,4.414,28.0,157.0,174.0,81.9,256.8,237.6
19,7015258111,Evening Activity,0.0,1430,0.0,Workout,2022-04-21T00:02:33Z,0,1,[],[],0.0,0.0,30.0,158.7,183.0,,,
20,7009700149,Afternoon Activity,0.0,2616,0.0,Workout,2022-04-19T22:43:06Z,0,1,[],[],0.0,0.0,29.0,147.7,180.0,,,
21,7004644328,Evening Activity,0.0,2636,0.0,Workout,2022-04-18T23:38:06Z,0,1,[],[],0.0,0.0,28.0,146.3,175.0,,,
22,6983291404,Morning Activity,34471.8,22588,0.0,AlpineSki,2022-04-14T16:21:53Z,3,1,"[39.46047571487725, -106.07856773771346]","[39.478443497791886, -106.0453733894974]",5.857,18.104,18.0,101.5,125.0,,3748.6,2924.4
23,6977793805,Afternoon Activity,17253.7,5955,0.0,AlpineSki,2022-04-13T20:10:23Z,1,1,"[39.48179433122277, -106.0934079810977]","[39.47330094873905, -106.05113879777491]",6.949,17.482,9.0,104.7,123.0,,3524.0,2946.2
24,6966265476,Morning Activity,13367.2,10393,0.0,AlpineSki,2022-04-11T15:35:38Z,3,1,"[39.460695991292596, -106.07846598140895]","[39.4709811732173, -106.05517770163715]",5.358,14.146,25.0,117.7,142.0,,3468.0,2964.0
25,6951773290,Evening Activity,0.0,2619,0.0,Workout,2022-04-09T00:21:30Z,0,1,[],[],0.0,0.0,30.0,139.1,178.0,,,
26,6942779209,Evening Activity,0.0,3153,0.0,Workout,2022-04-06T23:25:57Z,0,1,[],[],0.0,0.0,29.0,141.6,177.0,,,
27,6937587715,Afternoon Activity,0.0,1831,0.0,Workout,2022-04-05T22:44:00Z,0,1,[],[],0.0,0.0,32.0,151.8,176.0,,,
28,6932738211,Evening Activity,0.0,3331,0.0,Workout,2022-04-04T23:36:37Z,0,1,[],[],0.0,0.0,30.0,142.5,177.0,,,
29,6926091020,Morning Run,10011.4,3810,27.0,Run,2022-04-03T13:46:03Z,0,1,"[29.268461661413312, -94.82798838056624]","[29.265671744942665, -94.82572560198605]",2.637,3.978,26.0,158.0,170.0,85.0,4.8,-4.2
30,6917539822,Afternoon Activity,0.0,2783,0.0,Workout,2022-04-01T22:44:50Z,0,1,[],[],0.0,0.0,30.0,139.1,172.0,,,
31,6913502235,Afternoon Activity,0.0,2517,0.0,Workout,2022-03-31T22:40:11Z,0,1,[],[],0.0,0.0,29.0,140.7,180.0,,,
32,6907498892,Lunch Activity,0.0,1581,0.0,Workout,2022-03-30T16:37:10Z,0,1,[],[],0.0,0.0,27.0,130.1,162.0,,,
33,6904274850,Afternoon Activity,0.0,3120,0.0,Workout,2022-03-29T22:57:21Z,0,1,[],[],0.0,0.0,29.0,143.0,174.0,,,
34,6895845332,Morning Activity,0.0,2531,0.0,Workout,2022-03-28T11:17:36Z,0,1,[],[],0.0,0.0,28.0,139.4,175.0,,,
35,6886421674,Morning Activity,0.0,3009,0.0,Workout,2022-03-26T15:31:27Z,0,1,[],[],0.0,0.0,30.0,132.2,171.0,,,
36,6877797182,Afternoon Activity,0.0,2841,0.0,Workout,2022-03-24T22:44:05Z,0,1,[],[],0.0,0.0,29.0,144.0,179.0,,,
37,6872684233,Evening Activity,0.0,2679,0.0,Workout,2022-03-23T23:04:26Z,0,1,[],[],0.0,0.0,27.0,144.6,178.0,,,
38,6863649542,Morning Activity,0.0,2538,0.0,Workout,2022-03-22T11:17:02Z,0,1,[],[],0.0,0.0,28.0,136.0,176.0,,,
39,6858501837,Morning Activity,0.0,2791,0.0,Workout,2022-03-21T11:16:24Z,0,1,[],[],0.0,0.0,26.0,143.7,185.0,,,
40,6849835953,Lunch Run,5120.9,1699,36.0,Run,2022-03-19T17:57:29Z,0,1,"[30.38731095381081, -97.73752986453474]","[30.389135694131255, -97.73586815223098]",3.083,5.41,27.0,165.7,182.0,85.4,268.2,242.2
41,6845169227,Afternoon Activity,0.0,2583,0.0,Workout,2022-03-18T22:03:41Z,0,1,[],[],0.0,0.0,29.0,109.1,145.0,,,
42,6835800184,Evening Activity,0.0,2479,0.0,Workout,2022-03-16T23:04:56Z,0,1,[],[],0.0,0.0,28.0,145.3,181.0,,,
43,6830789366,Evening Activity,0.0,2576,0.0,Workout,2022-03-15T23:52:23Z,0,1,[],[],0.0,0.0,29.0,133.4,172.0,,,
44,6825189296,Afternoon Activity,0.0,2315,0.0,Workout,2022-03-14T22:33:37Z,0,1,[],[],0.0,0.0,29.0,140.7,174.0,,,
45,6820712457,Evening Activity,0.0,2649,0.0,Workout,2022-03-13T23:41:28Z,0,1,[],[],0.0,0.0,28.0,140.7,174.0,,,
46,6814345270,Afternoon Run,5168.7,3271,103.0,Run,2022-03-12T20:20:59Z,0,1,"[30.369778526946902, -97.7853019349277]","[30.366809908300638, -97.78492315672338]",1.745,3.754,22.0,146.8,175.0,79.0,226.8,166.4
47,6805240312,Evening Activity,0.0,2911,0.0,Workout,2022-03-11T00:01:08Z,0,1,[],[],0.0,0.0,28.0,138.1,174.0,,,
48,6797043556,Morning Activity,0.0,2450,0.0,Workout,2022-03-09T12:23:41Z,0,1,[],[],0.0,0.0,25.0,138.6,171.0,,,
49,6795067469,Evening Activity,0.0,3524,0.0,Workout,2022-03-09T00:17:01Z,0,1,[],[],0.0,0.0,26.0,137.0,179.0,,,
50,6789848407,Evening Activity,0.0,2316,0.0,Workout,2022-03-08T00:49:06Z,0,1,[],[],0.0,0.0,25.0,140.3,179.0,,,
51,6769312477,Afternoon Run,5068.1,1768,40.0,Run,2022-03-03T23:56:41Z,5,1,"[30.387406339868903, -97.73831617087126]","[30.389111302793026, -97.73569716140628]",3.28,5.47,25.0,166.2,190.0,84.9,283.4,259.4
52,6764870542,Evening Activity,0.0,2567,0.0,Workout,2022-03-03T00:29:50Z,0,1,[],[],0.0,0.0,27.0,137.3,168.0,,,
53,6759449303,Evening Activity,0.0,2762,0.0,Workout,2022-03-02T01:13:50Z,0,1,[],[],0.0,0.0,27.0,143.5,175.0,,,
54,6754061766,Evening Activity,0.0,2721,0.0,Workout,2022-03-01T00:35:21Z,0,1,[],[],0.0,0.0,25.0,135.5,173.0,,,
55,6742522507,Lunch Run,6269.9,2445,63.0,Run,2022-02-26T18:25:11Z,1,1,"[30.388998817652464, -97.73547319695354]","[30.389035111293197, -97.735839150846]",2.778,4.522,14.0,154.1,173.0,86.0,274.6,236.0
56,6733856021,Afternoon Activity,0.0,2060,0.0,Workout,2022-02-24T23:52:46Z,0,1,[],[],0.0,0.0,24.0,146.3,177.0,,,
57,6729396049,Evening Activity,0.0,2179,0.0,Workout,2022-02-24T00:31:00Z,0,1,[],[],0.0,0.0,23.0,143.0,175.0,,,
58,6724528197,Evening Activity,0.0,2463,0.0,Workout,2022-02-23T00:00:40Z,0,1,[],[],0.0,0.0,26.0,143.9,173.0,,,
59,6718717428,Afternoon Activity,0.0,2993,0.0,Workout,2022-02-21T22:48:22Z,0,1,[],[],0.0,0.0,30.0,106.5,142.0,,,
60,6712135630,Morning Run,21276.9,7502,188.0,Run,2022-02-20T13:15:31Z,6,48,"[30.26424533687532, -97.74396398104727]","[30.27131882496178, -97.74163557216525]",2.836,5.15,15.0,163.8,184.0,87.5,205.8,126.6
61,6708815582,Afternoon Activity,0.0,2318,0.0,Workout,2022-02-19T23:28:49Z,0,1,[],[],0.0,0.0,27.0,146.6,177.0,,,
62,6699460962,Afternoon Activity,0.0,2464,0.0,Workout,2022-02-17T23:45:00Z,0,1,[],[],0.0,0.0,24.0,144.1,173.0,,,
63,6694671366,Evening Activity,0.0,2619,0.0,Workout,2022-02-17T00:42:10Z,0,1,[],[],0.0,0.0,28.0,139.5,175.0,,,
64,6689591048,Afternoon Activity,0.0,2957,0.0,Workout,2022-02-15T23:53:43Z,0,1,[],[],0.0,0.0,27.0,143.2,181.0,,,
65,6683729889,Afternoon Activity,0.0,2721,0.0,Workout,2022-02-14T20:26:13Z,0,1,[],[],0.0,0.0,31.0,141.0,174.0,,,
66,6667966076,Afternoon Activity,0.0,2902,0.0,Workout,2022-02-11T20:23:35Z,0,1,[],[],0.0,0.0,29.0,141.5,172.0,,,
67,6664140240,Evening Activity,0.0,2704,0.0,Workout,2022-02-11T00:49:32Z,0,1,[],[],0.0,0.0,27.0,150.5,179.0,,,
68,6658899949,Evening Activity,0.0,2150,0.0,Workout,2022-02-10T00:11:17Z,0,1,[],[],0.0,0.0,26.0,143.9,171.0,,,
69,6653353445,Afternoon Activity,0.0,2720,0.0,Workout,2022-02-08T23:27:36Z,0,1,[],[],0.0,0.0,26.0,147.6,177.0,,,
70,6647988601,Evening Activity,0.0,2481,0.0,Workout,2022-02-08T00:13:30Z,0,1,[],[],0.0,0.0,25.0,140.3,176.0,,,
71,6632209461,Afternoon Activity,0.0,2188,0.0,Workout,2022-02-04T23:52:17Z,0,1,[],[],0.0,0.0,22.0,145.2,172.0,,,
72,6627986131,Evening Activity,0.0,2082,0.0,Workout,2022-02-04T00:33:36Z,0,1,[],[],0.0,0.0,21.0,146.6,179.0,,,
73,6623045361,Evening Activity,0.0,2006,0.0,WeightTraining,2022-02-03T00:30:41Z,0,1,[],[],0.0,0.0,24.0,147.5,172.0,,,
